Exp,Epochs,Learning rate,Batch size,Train ratio,Split method,Random seed,Optimizer,Loss function,Hidden layers,Neurons per layer,Activation,Mass 1,Mass 2,Length 1,Length 2,Gravity,Initial Theta 1,Initial Theta 2,Initial Omega 1,Initial Omega 2,Duration,Samples,MSE,MAE,Maximum Error,R2 Score
1,500,0.0005,32,0.8,random,42,Adam,MSELoss,3,128,Tanh,1.0,1.0,1.0,1.0,9.81,1.0,1.0,0.0,0.0,30,6000,2.3901193141937256,1.2620985507965088,3.0077505111694336,-3.8353569507598877
